"","bank.code","year.code","month.code","KV001","KV002","KV003","KV004","KV005","KV006","KV007","KV008","KV009","KV010","KV011","KV012","KV013","KV014","KV015","KV016","KV017","KV018"
"14","BANK #1",2013,6,7.48615265766068,NA,NA,0.595121731944642,-4.24052764607661,1.7416660300228,27.9246425427875,1.42565279866396,31.4989397262211,4.96944345983822,96.5309712381021,1.11899151807131,1.44997414303708,-0.854852411092436,43.7061764513555,41.5718016056642,40.490009640595,20.4474548685003
"15","BANK #1",2013,9,7.70201379157013,NA,NA,0.651708580115321,-6.18974903097135,0.119879190791292,28.8290529485618,2.86134971609082,33.4095472631605,4.91869692305111,98.7117829300443,1.99996368747615,2.78904205934077,-2.13733347922545,26.228585799638,19.3384290270275,80.4054412045009,-12.9452760339248
"16","BANK #1",2013,12,7.49080027792796,11.230069465802,12.8923864226695,0.647280075800446,-8.06969403212049,4.78769477796542,29.0345074410174,-1.75244558467702,31.54758649697,4.41757700032243,96.5108389342563,3.10889742416382,3.32841216764024,-2.6811320918398,-25.238069197576,24.506419733832,96.6388078481234,-9.08404793772303
"17","BANK #1",2014,3,7.38139948261382,11.5093965526384,12.9774749890948,0.495335490766804,-1.84701325979217,0.894125058417953,29.5473212179092,2.67196459429585,32.6705002296978,4.25973061519212,96.6828955994637,0.505022813910975,0.182471806632766,0.312863684134038,4.50675406394388,21.5282009247104,5.39155308379057,1.16457546609873
"18","BANK #1",2014,6,7.3311376411065,11.5537018176032,13.0248777288256,0.820232406991339,-3.76849962733444,2.52641358880579,29.8725083354764,-0.0541154602259919,32.1987128974907,4.22361441052369,95.0869613621304,1.07915285646398,0.713767725267082,0.106464681724258,28.6605052812251,18.9742603770109,21.3220323226349,15.3092192076516
"19","BANK #1",2014,9,7.40306109079677,11.5899599224817,13.0473037725231,1.21250636904362,-5.58508996368024,4.5315458236275,31.0572455111017,1.15436569420197,32.3941817260394,4.22051111677991,96.3655536894384,1.4887440050952,1.07602884906046,0.136477519983163,45.9323026259355,21.1648674059502,33.4184921422989,42.0070446228695
"20","BANK #1",2014,12,6.97321602626606,9.06411377237499,10.8162833388309,1.00955944297717,-7.27659121217693,3.75600286195299,30.998928302395,0.018561594009342,31.1686599350702,3.38292917511281,94.9434549310144,1.49843481680865,1.453273359985,-0.443713917007826,-20.0130169425679,27.6073464296431,45.0499166899556,83.7928450433174
"21","BANK #1",2015,3,6.68979595759182,8.86519145838928,10.3803287759632,0.371955150974859,-1.50618401618268,2.74805570047498,30.7613235557374,4.73333541901606,31.5273734346077,3.1206424443916,97.4131716144486,0.318811412274464,0.348331455637524,0.0236236953373352,34.6689378502305,18.9233896903067,10.7151366115069,26.3163755178609
"22","BANK #1",2015,6,6.87881889497865,8.88116169764639,10.920025846685,0.657388205126837,-2.88321193645154,3.37035530865901,31.0325641811583,0.68942480844755,30.9804902750439,2.88593617954982,95.2264699383784,0.800921898451582,1.02907387676014,-0.371685671633303,67.5537264103488,15.6589586651765,31.9348011277124,109.153150254521
"23","BANK #1",2015,9,6.6773801356154,8.49944527667132,10.4448278466725,1.01883110431958,-4.0431457772428,5.36771627584439,31.6125077826575,4.45835693687494,31.2870917947593,2.77870353492949,96.5739488084259,1.09097417271952,1.25095590901963,-0.232124804700054,163.680325855945,39.3607907324654,39.5458534096445,156.957492182879
"24","BANK #1",2015,12,6.82968008305306,8.61365790824834,10.6049451629197,1.35165152688741,-5.2440899933859,3.79202432028669,33.3374856443185,-1.4833268401698,31.3173383224025,2.42918986817978,95.3236395952686,1.54297098298203,1.35009680562341,0.00155472126400372,35.2824896004823,33.121046803684,45.0088328759107,192.817840040402
"25","BANK #1",2016,3,6.52715590301623,8.84311432372411,10.6245653477677,0.522546546344279,-1.09252383562957,3.10285628506777,32.4701028053116,1.23054461916425,29.948601186746,2.20443448542901,93.0349731744764,0.366452582606556,0.281485980683233,0.241060565661046,28.5373510881575,11.0685799308962,9.13987873103851,38.2321127319342
"26","BANK #1",2016,6,6.61899118324239,8.94028810271232,10.7121344587547,0.921306182900753,-2.24388097536783,4.55606367946862,34.1062678857824,-0.954278374352083,29.7998153938437,2.04940115089914,94.6080580164128,1.20830320597955,0.552638769349572,0.368667413551181,89.4204368944172,32.0854787825753,18.8484459115056,74.9414209441462
"27","BANK #1",2016,9,6.78750388468647,9.19856597489822,11.3550062870792,1.30779278048598,-3.30989992656694,-0.130336299020962,33.6293053314339,0.206461700953187,29.4821676265578,1.96755339182447,93.4730876138831,2.56143932968916,0.810127407010751,0.497665373475232,122.719153109544,20.4922521687531,27.2440219277274,103.036890930665
"28","BANK #1",2016,12,6.82751717381675,10.6574747612948,12.8788983114678,1.46589283141886,-4.36313209502189,3.28103470339445,35.2590048490305,-3.34315963410493,28.9283444184679,1.67347795662917,94.0066958903275,3.26227720711633,0.953345795577123,0.512547035841738,27.6026571682322,7.5771712414286,33.6140240290567,122.825643802173
"29","BANK #1",2017,3,6.82962145832679,10.9857343922682,13.0157202783259,0.825402962607968,-0.885062941770157,0.832051316615011,35.4405925469631,1.77347434393446,29.3488103274003,1.48633455223985,94.1213712181669,0.349697899186965,0.102329435927,0.723073526680968,71.5110834771253,17.1739077310612,3.62661584424938,9.90428787064505
"30","BANK #1",2017,6,6.63283327868838,11.1192707233041,13.2128999500617,1.35328072821972,-1.86920143050826,0.773167681358178,35.0894305569319,0.16018370388472,28.8812542394187,1.46136644487622,93.4259171329048,1.37112912256691,0.306797668143708,1.04648306007601,-17.2356069232575,32.3663027198722,10.7653554713573,21.3154038332875
"31","BANK #1",2017,9,6.64646967217126,11.0790429741506,13.1230952085053,1.60822836989588,-2.83677314558444,0.196737849112659,35.0649926579634,2.46618253978473,29.5148415320595,1.54034394491595,95.1995450946967,2.39655011571721,0.517559895600349,1.09066847429554,46.1208670793913,40.2593129322594,18.1482339392826,30.8157012289017
"32","BANK #1",2017,12,6.67057087961403,11.128773548625,13.2345288980387,1.72018931839272,-3.81266844216559,2.06902358720037,35.903878514932,1.33300509558039,30.0030241199218,1.40583275079132,92.3724717702435,4.33578977547977,0.843891790163639,0.876297528229076,-56.6023596778803,18.0463490771711,30.2989883137838,55.3562516492829
"33","BANK #1",2018,3,6.48666757075904,11.2508600217969,13.1816228991635,0.715619901117521,-0.974777068282591,0.795988958055936,35.1882176433203,2.50934387521903,29.9048162565949,1.37113138377025,92.88970510897,0.0342307468715968,0.101132868676778,0.614487032440743,46.768203862384,57.0833024094848,3.55868539389179,7.76861021486581
"34","BANK #1",2018,6,6.62653488639165,11.3246044914129,13.1603329829067,1.58268244855621,-2.07134488998241,0.592545675300744,35.4761417318757,1.04898606596751,30.2863133521625,1.39604618762348,93.9892663453771,1.44998978484488,-0.0970760243405464,1.67975847289676,-77.3435660093511,17.4305890349551,-3.44388279827224,-7.48011343784729
"35","BANK #1",2018,9,6.85900765163119,11.5319800404716,13.6045008528751,2.27320704399528,-3.19899332679148,1.30233213114808,35.5979315633018,0.231307891084601,30.0689835643662,1.36716353949382,95.0674046754884,3.47464372056238,-0.0722098121118125,2.34541685610709,-83.085007690158,27.6014435648858,-2.57051994975518,-7.11776974087212
"36","BANK #1",2018,12,6.63184410437941,11.3209101006891,13.3836302453825,2.28222258797992,-4.33959516866577,3.65079031029737,35.7369787249166,0.405468769151975,29.2412926843223,1.27766829141735,93.19136035317,5.38156521871157,0.181933507771189,2.10028908020873,-30.2514039403566,32.3632445087751,6.50175389656842,21.7938790612974
"37","BANK #1",2019,3,6.5643405285057,11.2506633307957,13.1403042383753,0.665633992859574,-1.13549460397753,0.880747347628942,35.5828828107968,1.70896319645448,29.3542373016443,1.21401019460686,94.3237400728534,-0.0429356960917753,-0.0107035709373395,0.676337563796913,-33.3196735489076,26.7002477352462,-0.380863910320403,-1.1536367843605
"38","BANK #1",2019,6,6.27070574280897,10.804113800897,12.6268968759804,1.33784310527943,-2.33009819217968,1.79730977749146,34.8193070397115,2.28193891457069,28.8610711448308,1.1052284395886,93.7285346211663,1.98860983806107,-0.0108413689684879,1.34868447424792,72.9516093105408,33.0851425977082,-0.377488954844579,-0.894271334026808
"39","BANK #1",2019,9,6.29915886161393,11.7167940741287,13.6621722155275,1.97378863800524,-3.47901617958598,3.02153347690146,35.1274348001122,2.82971435233267,29.0622595699568,1.0996155265464,93.2659384984492,3.71335036712308,0.127758948399085,1.84602968960616,-63.0306165151986,23.5243136737259,4.48784413001976,9.77452451518302
"40","BANK #1",2019,12,6.63525684764802,11.6845176766728,14.0226009088739,2.15443091174683,-4.76444295941997,-0.234541560057119,36.0069051756125,-2.21347152634673,29.1989720193196,1.1038294494441,90.4211757520584,7.62312431416827,0.127443426340006,2.02698748540682,70.1472838178471,49.9006721352111,4.58884336747976,9.80635827630426
"41","BANK #1",2020,3,6.23923467374343,11.5709537040625,13.7210439103009,0.548465707391262,-1.03534396483795,-0.184124988788452,34.2858121059265,3.7232375984491,28.8916705344165,1.08268819570648,91.1598052954207,1.2109845773401,0.0546324204648062,0.493833286926456,0.510588858079288,-77.4638836723421,1.87311690294832,5.3964497973941
"42","BANK #1",2020,6,6.38908910175502,11.9474508492361,13.6755936393498,0.7354965524622,-1.88746335804397,2.09092778016472,34.9067033127385,4.19662381537935,30.0215799564961,1.11075936103362,90.9957891289907,3.17098673761118,0.333319550741527,0.402177001720672,-41.7739980841782,-39.7728549077843,11.6350866660698,29.5996604784815
"43","BANK #1",2020,9,6.53660297830646,13.8036572959597,15.7308186967889,1.26001402853738,-2.56993658996366,3.01219128653906,36.0525584816581,0.882246672070586,30.3659532734714,1.00023412540829,92.0645849090934,4.52814403585163,0.434292204417178,0.825721824120206,-111.952602894176,41.7628148767019,15.6573450978785,61.6429676503478
"44","BANK #1",2020,12,6.4215706620801,13.5565996714687,15.5040377711078,1.46205813686466,-3.14793900770574,3.72346545754694,36.3851932174747,1.86316538542113,30.0964771979367,0.900245245850615,90.6446853318633,5.38199532020095,0.546647830691487,0.915410306173173,32.6161822656709,23.9892198140359,19.8898869416231,139.129759156654
"45","BANK #1",2021,3,6.12282745043899,13.533939069379,15.3027179701463,0.592917564490594,-0.549531140682282,1.88275645256763,35.6272968891282,3.90306238143178,30.053946789455,0.846281605860745,91.1770645107693,0.585733021292575,0.070721830062531,0.522195734428063,4.28690171846089,32.8064096439146,2.51962763618026,26.7760828896877
"46","BANK #1",2021,6,6.25114261129745,13.777360574255,15.5133406318328,1.25894165885682,-1.04702029130751,0.247299492568106,35.4029452594981,2.96030270884809,30.67292285957,0.902417952624504,91.4223526432641,0.883973619649676,0.0819523701614768,1.17698928869535,-52.4275285046869,58.9612387508028,2.90135527471289,39.400404630601
"47","BANK #1",2021,9,6.02094134664737,13.767385027537,15.0852799304423,1.84478549783137,-1.51995226275924,1.87327465142709,34.8376634981156,3.52683233338085,30.6730842941955,0.833139346282391,91.3222445707225,1.11349266491485,0.108245611094726,1.73653988673664,-35.4162856239075,21.3294736999547,3.77102417446594,64.3676116339591
"48","BANK #1",2021,12,5.96203166011008,13.4041047863886,14.7411329979491,2.16666461351774,-2.10847122910843,2.29933688127578,34.9177049465945,-0.182302298709909,29.9977615853185,0.780423211920977,90.9126333594929,1.31902383640291,0.16344390863619,2.00322070488155,64.69131843417,65.2610471185836,5.70708617707662,106.357257996
"49","BANK #1",2022,3,5.59462840148092,13.2761194143011,14.4580373401537,0.638903742735989,-0.725121695962175,-0.862846404580218,33.4787005479004,2.76469686129594,29.8139316285296,0.812129950685884,90.9803354253287,-0.49377545686475,0.0599512283774645,0.578952514358524,-46.3750799832691,0.597529076581598,2.00708922232792,37.1913632897364
"50","BANK #1",2022,6,5.34394203610273,13.1224828784539,13.9189523945581,1.28637688741297,-1.56016141187507,-0.745565258532151,31.9967428892288,3.01596955468162,29.5740677772512,0.884916313751649,90.1953963842768,-1.01575159417062,0.250073997813445,1.03630288959953,-2.64240436288631,57.9483527701891,8.00155341131836,136.594518284616
"51","BANK #1",2022,9,5.38095359565341,12.8676192405207,13.8195685899164,1.83332445286349,-2.71793227487561,-1.37882530642385,30.5321930010331,2.82661715369747,29.423793807604,0.900659969837041,91.508992629549,-0.962541982341337,0.265458510359096,1.56786594250439,38.0850197547354,24.3438872948766,8.10503047205065,112.116886519877
"52","BANK #1",2022,12,5.75543316495841,NA,NA,2.40018362845202,-4.61150337247585,-0.63119069833553,31.5151426270063,-0.375459316819675,30.4492214477094,0.829811641461575,87.4826590096365,2.18420194048061,0.359804052955588,2.04037957549644,63.5272544492426,27.8925748912328,11.3392760466703,87.9814428461147
"53","BANK #2",2010,3,5.61150294207734,NA,NA,0.73753939682722,-1.1167187022079,-80.6063941743309,36.4817196542408,-92.9363555150952,12.8381511939735,2.34013185196363,105.854767223543,0.592784981126715,0.377880538745922,0.359658858081298,-143.165545859058,-1182.24717680716,13.7857318773222,-385.559349144948
"54","BANK #2",2010,6,5.32963402658981,NA,NA,1.06013528624918,-3.63552107534638,2.83921838133181,35.3607886197975,0.866453510370972,12.2049810800968,2.32583516727456,100.93709837902,1.41074047620033,1.02919523792,0.0309400483291824,-11.5672207982475,24.2905530751427,36.3931552565914,-1155.77382463883
"55","BANK #2",2010,9,5.25822978934261,NA,NA,1.59605843911805,-6.36969456125951,1.53362417947966,34.9938762814728,-0.291635374133115,11.8612080956227,2.05096482503016,98.3653919015964,2.76277305964187,1.24055559963535,0.355502839482705,-33.9855665113781,33.1349204290194,43.4118491739277,-1492.80325754385
"56","BANK #2",2010,12,6.00236319349879,NA,NA,1.90829081206594,-8.31025704349191,4.11034659822936,41.7453992073287,0.0394521734140264,13.5963677995047,1.83559523104786,95.2117611196323,4.29158468327242,1.73971580969465,0.168575002371289,-19.7636356384898,63.181301549774,72.6251309830043,-2492.13136968179
"57","BANK #2",2011,3,6.98404236717197,NA,NA,0.699645513447477,-0.595769475914624,-1.89608271951352,37.6258375048698,2.65148373323998,12.8226959176313,1.70193111410204,96.6412962903406,0.780415993852193,0.145575694874301,0.554069818573176,-50.1601028980175,45.0714515217262,5.47740743999895,-182.874202199245
"58","BANK #2",2011,6,7.12158231982989,NA,NA,1.3198796345841,3.65990524706842,-0.760194035750343,37.3880573504267,1.51867088886115,13.0342511444536,1.76215398555902,94.8408310695885,1.93217341537981,0.267647523563337,1.05223211102076,15.537906222583,23.0320018765494,10.0068209606858,-317.416360872952
"59","BANK #2",2011,9,6.82750654372839,NA,NA,1.8324398568233,2.47104425389311,-1.89373888017593,35.1868670772706,-6.34563373140649,11.7102209528189,1.7969823951423,91.917593514447,3.92693703333937,0.409752446758995,1.4226874100643,16.788380783659,18.9636815387937,14.4179048786952,-404.364560227885
"60","BANK #2",2011,12,7.38801417011813,NA,NA,1.47016490482651,-4.7750368889444,-0.393306247835828,38.5346104875319,-3.67280903848893,12.4021172724991,1.84508476138724,83.8413187757378,5.63391434571922,0.774562437228382,0.695602467598131,14.6754537682689,22.0805321099695,29.8474618168691,158.788496865744
"61","BANK #2",2012,3,7.26834824154638,NA,NA,0.79295145907407,4.35361742009316,-2.01883033300718,36.870652692396,-1.13646389355042,11.9734472796389,2.06716105263153,84.2215296938189,1.38078875534074,0.281118009898305,0.511833449175765,-32.0242715546379,56.7885503531573,10.365004508538,56.9142397563819
"62","BANK #2",2012,6,7.24146144480847,NA,NA,0.68796803708193,3.5051716724643,-3.01049993701955,35.6981090271637,1.86718786872463,12.1756789701236,2.43736103750136,86.9979035173181,2.95815398692822,1.19694646538217,-0.508978428300235,-3.18344966397312,26.023699650722,42.7287254208908,239.622692160356
"63","BANK #2",2012,9,7.34827787126252,NA,NA,0.904617735993191,0.198668706742129,-9.43744866883549,33.030565094044,1.87474197120149,12.6730705832921,2.64188754865307,84.807461110809,3.95843339239513,1.73285287773869,-0.828235141745503,16.2574947523966,13.0677530103889,57.2371097765494,268.55651907157
"64","BANK #2",2012,12,7.89843434480809,NA,NA,1.20228205554189,-4.71250729483169,-6.59400787052767,33.3017809961114,-5.07002135709228,12.9855980494462,2.4405610599804,77.2843242587678,6.7307317978059,2.61691023941009,-1.4146281838682,-3.79005835464866,24.3874231683902,87.1477716793161,263.099122699856
"65","BANK #2",2013,3,7.74141819978969,NA,NA,0.561549918463912,8.38135494983219,-7.17484413567428,30.3120686685399,-1.37459062746264,12.5583679455587,2.72149329204919,81.1377681269959,1.36135489320826,0.543700062845357,0.0178498556185546,33.847804912364,28.6117307886561,16.4806736400579,25.3967180793292
"66","BANK #2",2013,6,7.73678554098542,NA,NA,0.762444345007201,9.59056753568205,-2.18759162073322,29.6416197406819,-4.99707762312705,11.9278610443622,2.3607312363291,85.767112640434,2.70635785477799,0.937460350206349,-0.175016005199147,16.5504364281244,44.1278893093098,27.787843222783,14.0328608275053
"67","BANK #2",2013,9,8.280776527338,NA,NA,0.673921266276342,6.95631624416254,-6.17812167472841,29.9351650431728,-0.351482632992271,12.7940785994959,2.55048338575257,81.9542682483623,4.54133824240866,1.53839387321794,-0.864472606941597,10.0441525181699,20.0804051951568,46.0520744961849,-7.41438399388582
"68","BANK #2",2013,12,8.94257491461594,13.7549960813628,14.7026157567364,1.27073179161875,1.13257889900271,-2.59125532816014,31.1690753726066,-5.23547590466679,12.9598243711955,2.54874679143295,80.2925592774845,5.88261257999618,2.16395498432315,-0.893223192704398,-10.3678594969564,26.3080903076542,67.4484760092958,-6.34015674487341
"69","BANK #2",2014,3,8.02995187936335,14.373660438276,14.3737550122637,-0.190825501480736,10.5683451975205,-4.46977724100718,28.7151003977395,1.12807518082779,12.6391098007148,3.06762438539171,80.122406138606,1.05965970865563,0.591397850365167,-0.782223351845903,1.74351047760285,20.9218441961863,16.9820486482431,3.66812250802041
"70","BANK #2",2014,6,8.26861565497474,14.8520675269632,14.8521452287112,-0.153787588725998,8.8814479770164,-3.36734510088562,28.5099995058701,2.99445343157053,13.3749843686552,2.99235582521653,79.2020854139467,2.44309862885582,1.35158338276933,-1.50537097149533,11.9052525905164,18.1088292920616,38.5336415748958,27.6671546507748
"71","BANK #2",2014,9,7.61810221428685,14.5324375910303,14.5325134628161,-0.0269972259687692,8.7736608889241,2.27739031335721,26.6641087247329,1.24137616107318,12.3823064043156,2.92797157997024,79.7104488214757,3.57941595924056,1.65171527518885,-1.67871250115762,17.5570986722257,18.1710359811233,44.0415156799377,55.3601852096812
"72","BANK #2",2014,12,7.77897730115579,14.0206580595531,14.0206580595531,-0.0658316516286129,8.29133168911029,9.20763421687044,30.7827432078587,-4.0127225331617,12.5644206874698,2.53769097465354,82.7047394801376,5.71147010841553,2.22850948147901,-2.29434113310762,-8.0674615018965,27.4148140704735,68.5996351046467,127.595321294643
"73","BANK #2",2015,3,7.68452472074641,13.9992912446962,13.9992912446962,0.235884969254112,15.1087006856602,1.38452432068548,30.5299024170737,4.54886778404888,12.850151030499,2.60205111544184,85.4807588066047,1.05785395448831,0.64460650029342,-0.408721531039308,14.1306121921789,18.781026752588,19.6797735513695,48.3335238421636
"74","BANK #2",2015,6,7.77053933178214,14.1447550469539,14.1447550469539,0.748269191180911,13.9951446421296,-0.421572304858013,30.251700287099,0.51898189352974,12.853323003571,2.40184440065923,86.2446737876121,2.45292656385557,0.713792635433639,0.0344765557472724,28.0269891773316,15.2649365866649,21.593440874277,73.8063809082788
"75","BANK #2",2015,9,7.59549994891899,13.9933147485022,13.9933147485022,0.711159600004362,12.6779842414823,-0.900181821304219,29.3575798926571,0.807483479359652,12.6883689793365,2.2886638256644,84.4045653583938,3.51770815160363,0.902650594150221,-0.191490994145859,66.3799749347795,36.5531759299536,26.4996369329195,105.177058986757
"76","BANK #2",2015,12,7.84246909749437,13.7405444155596,13.7405444155596,-1.91515696138182,10.6302146083587,5.30001635984688,34.5407979474873,-6.09292450377428,13.3133635458836,1.89081853941125,85.3858768117838,5.3963158160328,1.42043194220728,-3.33558890358911,14.9989953175255,34.3165467744353,49.0628527139388,210.185261026514
"77","BANK #2",2016,3,7.53660644653873,14.3220401481451,14.3220401481451,0.205661555703224,14.2865780436609,1.34934864572712,33.2778489103544,2.34501120055335,12.9525830829321,1.93521724581827,86.8851684961182,0.937986812308352,0.0541982502286742,0.15146330547455,12.3422262238995,11.3439286842138,1.8036011823154,7.54446374562534
"78","BANK #2",2016,6,7.53341380519851,15.1464230676768,15.1464230676768,0.868899563348648,13.0888632724694,3.63621749552456,33.9095021254116,-1.15301915619002,12.588512327447,1.9136183331819,88.6204179706927,2.44491470590314,-0.115491106338054,0.984390669686703,37.7744042133769,31.9003713515701,-3.91624591583639,-15.5709937613655
"79","BANK #2",2016,9,7.76121450338711,15.9978214634985,15.9978214634985,1.40364072090464,8.79638901611376,4.97238318383232,36.10195854687,1.58903375336602,12.9704645771052,1.60060473277462,90.8984400680296,2.79308089360934,-0.153506785560669,1.55714750646531,53.9893961835373,21.9989806817929,-5.54189560897455,-20.9594491931418
"80","BANK #2",2016,12,7.90223361866163,16.0037801227171,16.0037801227171,1.53092559889481,8.33201033324261,5.18869990489827,38.6046548412555,2.54680617097544,13.5212702754141,1.71575978715645,90.0497224630808,3.05903886343426,-0.0956439055786218,1.62656950447343,12.9016366264292,8.29615247795291,-3.69229996253232,-13.4916640630931
"81","BANK #2",2017,3,7.32889233406194,17.7644982639387,17.7644982639387,0.634592195477959,8.87745267917251,3.50247166936567,36.8817084791381,0.702611247097299,12.5683672375251,1.57722339392636,85.2119908736141,1.33449685700618,-0.0252689095805036,0.659861105058462,30.6239860719234,17.8722479751228,-0.931960556733831,-2.54518428044009
"82","BANK #2",2017,6,7.8609822899774,18.0483635783867,18.0483635783867,1.3037820711297,7.10260008035542,2.81640510162577,39.9300912585888,-1.83752557619112,12.9912582543539,1.45230291872701,90.7672538325226,2.95317577560473,-0.156793271126823,1.46057534225652,-7.75285653643672,36.8313022125205,-6.26076962482668,-12.3963238571569
"83","BANK #2",2017,9,7.4509195933135,17.507531763372,17.507531763372,1.50605008048557,5.87020082833535,2.18077887275332,38.34437943,1.34843490951285,12.3737251369005,1.43647991414687,87.9896967416438,5.06222322449088,-0.236394365157678,1.74244444564325,19.3355919494273,44.0244886323988,-9.06439523271999,-15.3913431051585
"84","BANK #2",2017,12,7.89589091750545,17.2751811758913,17.2751811758913,1.82394881969134,3.98348998073784,1.51648883304464,40.9852881143799,-4.65153543382212,12.4223527936794,1.57205701167802,84.6950370966249,8.51072441430333,-0.317476493886093,2.14142531357743,-23.4354536417043,20.6004155242706,-13.0118655714647,-23.772678399066
"85","BANK #2",2018,3,7.2778236383993,17.1889289910367,17.1889289910367,0.539226787215831,6.61993678923011,0.145669358394424,38.1749838271317,2.42455777578652,11.8338661354311,1.4887499477702,84.3348627345153,0.121448439878869,-0.0302394775828588,0.569466264798689,18.5070076723829,61.9285173341257,-1.15439156766655,-2.52003679221608
"86","BANK #2",2018,6,6.89436711274603,16.6443839375623,16.6443839375623,0.850647887618988,4.76841651500581,-0.321973520506824,35.5574771982518,1.82826443951844,11.2602398564562,1.56703083037584,83.1232087790228,2.15980587397113,-0.0833574603882504,0.934005348007238,-28.7557978580038,17.4705518104757,-2.96398099705939,-6.43776672561299
"87","BANK #2",2018,9,7.0336719955944,16.8158568387568,16.8158568387568,1.17368518926888,2.84421372530462,-0.336083939013061,35.7217864051209,1.87311930709174,11.5630266664853,1.34377638133699,85.9089204020416,4.34042025947979,-0.10412551636366,1.27781070563254,-31.9503370458104,27.6974764599609,-3.71954945486558,-10.2994324405228
"88","BANK #2",2018,12,7.49767277925421,15.3992149572929,15.3992149572929,1.37811380907702,1.88737738766024,0.471620463508708,38.1985484651396,-6.19997096114132,11.5436934159916,1.32505727937564,82.3878813698695,6.86679121925088,-0.0829448491666216,1.46105865824364,-11.9424587777553,34.5924308088105,-3.16837284082489,-10.620385762445
