"","life.name","year.code","month.code","KV3001","KV3002","KV3003","KV3004","KV3005","KV3006","KV3007","KV3008","KV3009","KV3010"
"592","LIFE#13",2014,12,388.579293167772,368.126382478167,13.2242483945664,-9.11062906724512,11.0549272964368,1.43044288796451,223486.125,21.2368123657812,2770701.896,32.2176109488289
"593","LIFE#13",2015,3,356.470557664915,335.942819211696,9.88092083502535,-17.8042959427208,11.4497046085363,3.26833991302252,78986.851,-64.6569329527728,810390.634,-70.7514317880988
"594","LIFE#13",2015,6,335.327045152727,317.628811764183,8.57578517735734,3.54239256678281,10.9498811178582,1.02667279947197,177848.075,125.161622154047,1809167.205,123.24631222231
"595","LIFE#13",2015,9,316.055788775965,298.590735234325,8.93020642043575,-12.1144139091419,11.7014125103793,1.32188290410404,256102.378,44.0006466193126,2648149.918,46.3739731010656
"596","LIFE#13",2015,12,324.881013070407,303.143645743808,9.16630230092375,5.93490746649649,14.4163258571513,0.747265718376774,304793.951,19.0125423200873,3580189.298,35.1958691486741
"597","LIFE#13",2016,3,317.047443701162,295.024943077124,12.3823740152054,-13.1927710843373,14.8422261603475,2.65515844410758,68557.338,-77.5069886475536,744646.688,-79.2009129680383
"598","LIFE#13",2016,6,325.488321000252,301.647124146366,11.7031516232575,-13.5322692574601,15.8148723418719,0.350685251302045,106880.748,55.8997929587056,1518859.968,103.970553079261
"599","LIFE#13",2016,9,346.228150961635,321.370415530517,11.4158862229227,0.160513643659711,15.8716387562882,-0.43558996661416,180846.724,69.20420878791,2339473.982,54.0282864312084
"600","LIFE#13",2016,12,319.204877812171,300.606764319714,11.2955863148613,31.4102564102564,13.5232683704708,0.590922788067033,240741.498,33.119081548859,3142469.493,34.3237632552564
"601","LIFE#13",2017,3,287.742818570712,271.905122529882,10.8560954987202,0.914634146341471,12.5305748703649,2.17965140970593,82985.238,-65.5293172596276,816229.242,-74.0258658415558
"602","LIFE#13",2017,6,522.601849625305,494.913587180306,10.971826876997,2.59818731117824,12.6517997264151,0.302626347458533,181392.565,118.584135409722,1601164.947,96.1660847970453
"603","LIFE#13",2017,9,501.698099623254,476.987272853486,11.2057091220619,11.2485276796231,12.1513606394154,1.66516773091105,273570.156,50.8166313211349,2389357.497,49.2261931837058
"604","LIFE#13",2017,12,455.325049471055,434.803910868119,11.8657288077843,12.9698253043939,11.6627375465878,-1.27897718979312,340236.258,24.3689234873997,3157536.87,32.1500392454667
"605","LIFE#13",2018,3,440.887147335115,422.834009982604,11.9123570760208,3.84254920337396,11.1710700237448,2.09259808115409,88884.184,-73.8757460705437,793127.669,-74.8814439338598
"606","LIFE#13",2018,6,437.910447471228,420.290538537675,11.8201961155204,-4.15162454873647,11.3861161327302,-0.496287335380043,183630.156,106.59486056597,1620010.896,104.256005599018
"607","LIFE#13",2018,9,438.064815565378,420.918915276613,10.8083472721822,-5.50847457627119,11.2750996338838,-0.0174876759297662,265066.584,44.3480688433331,2771821.44,71.0989380901053
"608","LIFE#13",2018,12,425.029640229203,407.680864121319,12.5059915651273,-9.16791230692577,11.5209774946934,-0.206712692516637,311269.226,17.4305796312673,3764949.061,35.8294227278941
"609","LIFE#13",2019,3,431.087147282313,412.875643489547,10.9998427300096,-7.29566648381788,11.377747936986,0.55414384532774,80324.97,-74.1943747436183,889406.807,-76.3766576229914
"610","LIFE#13",2019,6,427.977092247631,409.312434410756,11.7208596549229,-12.8994082840237,11.7925433138696,-0.704930114743754,147126.141,83.1636426381485,1747763.62,96.5089097862054
"611","LIFE#13",2019,9,430.26566096078,411.367553494838,11.9001252536526,-11.8885869565217,11.8629373545744,-0.116791345929498,211496.92,43.7521018103778,2536628.62,45.135680304411
