index,KV001,KV002,KV003,KV004,KV005,KV006,KV007,KV008,KV009,KV010,KV011,KV012,KV013,KV014,KV015,KV016,KV017,KV018
126,12.19819413,17.95468652,17.95468652,1.48608742,-3.248995662,-0.757332191,27.62294031,-1.197788602,13.81454411,4.201054846,78.11488993,0.563364947,0.287955377,1.198132043,30.1229556,13.9384705,7.954174184,27.18736736
127,11.89702409,18.07195725,18.07195725,1.944169179,-4.791574129,-5.956122869,25.13345433,0.087350857,13.37727032,4.150729491,75.00611071,0.71290825,0.378133463,1.566035716,69.98400425,31.29370953,9.503800131,37.72058272
128,12.92513745,18.91671895,18.91671895,1.808208948,-6.156299963,-2.352654963,26.88128919,-0.725028626,14.54603892,4.00794256,78.48526805,1.010231318,0.608074378,1.20013457,16.3877422,26.70676628,16.34582319,70.02550655
129,11.99455982,18.67782481,18.67782481,0.27522992,-1.149389943,-1.928531649,24.82322576,0.942400217,13.82559462,3.824620496,76.78881009,0.157973036,0.19502273,0.08020719,13.17409936,8.461872146,4.841093259,20.2502931
130,12.10388786,18.38296394,18.38296394,0.69827954,-2.248697266,-3.68903343,23.98244718,1.355800196,14.05697795,3.630689541,78.39106679,0.815995245,0.383739343,0.314540197,42.18083545,22.56149229,9.20300853,36.59116191
131,12.06241008,19.46962727,19.46962727,1.17939909,-3.273445242,-4.025073234,22.75930147,1.718983004,14.13844399,3.434880019,77.25897715,1.517843012,0.453513738,0.725885352,58.85109583,13.86853937,10.32165589,39.03650258
132,14.31948885,21.32112979,21.32112979,1.856825622,-4.268303959,-2.376673348,26.0001379,-5.073583821,15.70550193,3.47845012,77.44095325,2.263233436,0.696335875,1.160489747,14.98577241,5.58743782,18.10482878,66.15504435
133,13.19121434,22.23899274,22.23899274,0.554302561,-0.88249552,1.280404212,24.3770008,1.457944108,14.75085088,3.38366925,75.50109194,0.120968806,0.205784461,0.3485181,35.94180877,11.81267954,5.016407971,13.69981017
134,13.04600594,22.32340327,22.32340327,0.931281561,-1.762957505,-0.601710095,23.77436324,-0.212950003,14.4424531,3.211856373,79.46535664,1.037986751,0.437925488,0.493356074,-8.618893161,21.92934526,10.41139961,20.61457124
135,12.88974238,22.59177148,22.59177148,1.342646254,-2.692888538,-1.54077351,22.94690509,0.323341741,14.20370886,3.135590387,74.10953617,3.443879195,0.615195351,0.727450903,22.19518501,26.34612366,14.11682933,23.9703762
136,15.61124604,22.87400595,22.87400595,2.278259787,-3.750609513,-0.94341722,27.25206978,0.217080205,17.06614922,3.24333203,78.35008454,5.101177836,1.06833181,1.209927977,-32.1962317,13.69769464,29.11425304,53.19174031
137,13.19834273,23.02789855,23.02789855,0.581088063,-1.043542121,-1.39774395,22.88431458,3.758607748,15.08034368,3.150105184,76.90013628,-0.145332961,0.186760111,0.394327952,23.58418061,37.12356968,4.273877142,9.329873801
138,13.28403087,23.15866274,23.15866274,0.929060585,-2.235526285,-1.14645894,22.56926822,2.208075343,15.37743101,3.274669956,74.22222958,1.679005852,0.471705502,0.457355083,-39.27006026,11.08901983,10.646048,23.12321626
139,13.00147336,21.93724432,21.93724432,1.223034467,-3.622776218,-0.730651755,21.81468948,-0.395879609,14.9134279,3.448976328,72.42969014,3.061743064,0.905590032,0.317444435,-41.2079866,16.91437941,19.75516534,54.70205282
140,13.45576402,22.83727745,22.83727745,2.733368021,-5.063565347,0.1718448,25.12798464,-3.751629049,16.50569505,3.536668183,73.81110417,3.253495317,1.317601717,1.415766304,-17.0758678,22.75578798,33.10867571,110.980281
141,11.45517804,23.3415311,23.3415311,0.460049771,-1.487435188,-0.840340223,21.45406198,-2.074207314,13.91706828,3.431231659,69.19405392,0.04768372,0.199890821,0.260158949,-15.79711191,16.09843623,4.288470073,12.98977585
142,12.42406855,23.83565276,23.83565276,1.385811076,-3.061619517,0.293951263,22.96437958,-4.167821912,14.2340852,3.450138049,70.76406936,4.228564854,0.570341145,0.815469931,35.9792406,21.82064601,13.09753055,31.02804987
143,12.58194715,23.84147101,23.84147101,2.120472576,-4.409103193,0.588118609,23.08780854,3.622232293,14.74225148,3.236144244,73.48406726,6.85973252,0.981001548,1.139471028,-31.97319181,15.46155742,22.64917591,49.32990513
144,13.59116721,23.85749876,23.85749876,2.45115938,-5.524153263,2.580794983,25.43712694,-0.711152191,15.72112319,3.223950701,73.24207481,9.908340467,1.514381185,0.936778195,37.76825052,35.25239743,38.52150644,82.32045926
145,11.88293081,22.70337919,22.70337919,0.458113169,-1.084692288,2.186811201,22.70031033,1.7305449,13.96702246,3.103006238,70.93573195,1.385068953,0.329114678,0.128998491,0.246832596,-51.28810112,7.471005322,21.52396633
146,11.60252682,23.40798243,23.40798243,0.669843792,-1.861814215,0.136962934,22.07067502,2.779445605,13.93796946,2.929663396,72.8124698,3.796299765,0.783676033,-0.11383224,-19.39420612,-25.14742648,17.29625904,44.001683
147,12.09961925,23.35312393,23.35312393,1.238631677,-2.438425349,3.785318498,23.68150863,1.684212773,14.65247087,2.889250823,74.66429939,4.607913659,0.987005302,0.251626375,-54.02044314,27.43235162,23.37377457,92.02255048
148,14.01403395,23.13891374,23.13891374,1.660109842,-2.986187092,2.607191733,27.9376264,-0.227624182,16.80828946,2.621382089,75.70143463,5.578514359,1.537531995,0.122577847,18.21549509,18.41963176,42.95499446,300.4701862
149,12.2700114,23.28643563,23.28643563,0.372565297,-0.518230078,-0.008235564,24.42553107,4.094537929,15.29824945,2.538885417,73.72052105,0.519666649,0.202913855,0.169651443,2.182145737,22.49157382,4.956278659,52.67037331
150,12.41803684,23.43712947,23.43712947,0.626609979,-1.088765976,-0.202140015,24.65400435,-3.39874438,14.94674875,2.568281432,71.23372006,1.024545154,0.446823546,0.179786434,-25.54764994,41.05959619,11.01598964,149.5971393
151,12.3297199,22.54367905,22.54367905,0.778828816,-1.788153965,-0.594432566,24.2445834,-1.222317624,14.60569123,2.344190585,68.07499975,1.486161744,0.580451685,0.198377131,-16.86427512,14.84382568,14.07280929,240.2087818
152,11.8215783,19.86645498,19.86645498,-6.857361427,-2.602029912,-4.338509562,25.83302239,-7.658424239,15.02251851,2.342661364,69.7955392,2.251734471,0.806912591,-7.664274017,32.39663486,48.28181274,20.84499103,388.4672528
153,10.88242303,21.00942282,21.00942282,0.315580944,-1.002163261,-5.564682707,22.29542208,-13.56492443,11.86694141,2.593018925,67.96633548,-0.256164,0.171462261,0.144118683,-18.45883207,0.397929512,3.822823476,70.836919
154,11.50979849,21.05434932,21.05434932,0.652208159,-2.20896649,-4.886545007,22.30793208,-16.0579933,10.47899909,2.587309219,69.02928632,-1.015435917,0.297053828,0.35515433,-0.936284894,40.40123466,6.626656626,113.1236553
155,10.26445932,21.37621854,21.37621854,1.02390298,-4.366180676,-22.40298763,15.28790674,-11.89389709,8.153977441,3.199667301,58.46915236,-0.314128602,0.320793041,0.703109939,10.55419277,12.18933336,4.904254097,67.84054692
156,12.29837764,25.07619815,25.07619815,1.271172957,-7.240223304,-9.648865948,16.4411258,-2.172076,9.494722201,3.539054814,51.3149146,3.582806057,0.839868139,0.431304817,19.80916439,14.55126947,13.80837773,107.1392028
157,6.368893419, , ,1.141987855,-1.669843904,-31.17289622,17.86637079,176.2807569,41.41695777,4.396684154,117.4656573,2.153654909,0.564457482,0.577530373,-461.8641172,-578.9876854,10.08480667,-282.0518729
158,6.503329298, , ,1.81285788,-3.412288602,0.826629094,17.94453926,1.986903884,42.07686013,4.578659655,112.515297,4.233198694,1.526843464,0.286014416,-39.87817174,12.32672687,27.39850248,-870.1216417
159,6.522251988, , ,2.43859649,-5.200632261,2.799000343,17.92485047,1.571329545,41.5287443,4.588908532,109.7303752,5.696312476,2.78232934,-0.34373285,-118.9910749,16.97264085,49.87283737,-1714.977259
160,6.690428958, , ,3.024071203,-7.136748842,2.455721592,18.35138385,-0.985657613,41.08884832,4.026242738,105.4643799,7.255516561,3.515640166,-0.491568963,-59.72661515,27.77466114,64.51686218,-2213.896126
161,6.765391203, , ,1.481199615,-1.932847466,-0.164775501,17.9167084,3.442108623,41.5649192,4.005738651,101.7886601,1.201313275,0.382171241,1.099028374,-162.5945618,21.46216822,6.847250681,-228.6091585
162,6.826250044, , ,2.512162057,-3.985653824,3.707462678,17.94027443,2.19077841,41.01091847,3.432109265,102.5204113,2.388926388,0.73739718,1.774764877,48.88840933,11.051669,13.22910778,-419.6272987
163,6.92634614, , ,3.413512966,-6.025969639,3.587887113,18.35381452,4.023535649,42.13270943,3.199804069,99.83368745,3.241574443,1.355047269,2.058465698,60.40363988,9.89164204,24.87028624,-697.5120479
164,7.115530334, , ,4.133916481,-8.36729709,2.522368426,19.40133585,1.150261275,43.94131623,3.15760808,97.81147465,4.978542251,1.67091184,2.463004642,51.99586011,11.11706629,32.41792178,172.4633439
165,7.193991192, , ,1.063161276,-2.43126737,-2.582227102,18.3953266,3.795601602,44.39046401,3.245458331,94.0369672,1.381282632,0.592429939,0.470731337,-118.7270667,28.33266717,10.89794222,59.8406007
166,7.308372253, , ,1.974017886,-4.908173876,1.376784392,18.37493173,1.921732594,44.57960356,2.665737104,92.80991488,2.908804894,0.949739266,1.02427862,-11.65577085,13.39521105,17.45139416,97.86741847
167,7.394553765, , ,2.889872906,-7.287735346,0.657125701,17.9937839,4.109435715,45.15216052,2.447514016,95.42330064,4.825891207,1.550497113,1.339375793,57.922901,7.118810201,27.89931,130.9035625
168,7.229387192, , ,3.305868436,-9.559931054,4.844963938,18.67124883,-0.034722928,44.67154795,2.248596327,93.47590382,6.812043989,1.799283035,1.506585402,-13.03811907,13.67325208,33.59486126,101.4228861
169,7.220067508, , ,0.696727774,-2.170984741,-0.735075399,17.8725506,4.823572282,45.15515207,2.224456247,92.9785193,1.100001209,0.295387625,0.401340149,121.7039335,16.87000026,5.279330268,8.135447944
170,7.652367351, , ,1.434087941,-4.226827966,1.551844434,17.63351713,4.383739209,45.7935964,2.346128427,92.71979592,2.146920918,0.703479993,0.730607949,63.54064683,26.25126085,12.4048265,6.264437381
171,7.800743359, , ,2.375851615,-6.181672056,2.192766456,17.78273111,2.97486536,46.53453158,2.414412866,95.92907886,3.578768666,1.033234241,1.342617374,36.53252002,11.92859454,18.37372668,-2.958169996
172,7.939557064,9.251825109,11.64554502,2.714381466,-8.092873571,1.928249167,18.11359071,0.321201297,46.65300202,2.189460041,94.81787523,5.313354191,1.638088851,1.076292615,-37.32240162,15.28867875,29.671671,-2.789137074
173,7.944734174,9.298512853,10.39247088,0.628931002,-1.849679337,-1.775988013,17.42823456,4.825882902,47.90482973,2.316494846,94.13646556,0.857903051,0.529502407,0.099428595,6.608263863,12.69822508,9.228292151,1.993311105
174,7.94052914,9.313707376,10.38268077,1.359996967,-3.587429069,2.594617706,17.40908507,4.362439718,48.67674143,2.254663116,94.371973,1.842702462,0.956498643,0.403498324,43.32781902,11.05780972,16.65176624,11.95596816
175,7.959619519,9.388851804,10.42985818,2.143244442,-5.291260841,3.940995232,17.6387156,4.331317606,49.50400426,2.223834724,94.47160085,2.594012739,1.364716085,0.778528357,70.19263287,12.02041813,24.0718389,30.2583015
176,7.809147068,9.071616783,10.0936397,2.508631072,-6.834951303,7.543663099,18.79957743,2.260474752,50.17003898,2.399942422,95.21096752,3.217154445,1.684957858,0.823673214,-32.21357101,16.74272226,31.67649571,58.91828203
177,8.04002417,9.903576876,10.91313203,0.857250936,-1.566054362,4.490297862,18.4791585,3.436857012,48.81776472,2.397737059,94.28921833,0.568798219,0.391164222,0.466086714,53.68224076,11.36779166,7.228385658,17.75291518
178,7.891005293,9.857258986,10.8473255,1.638697052,-3.038278962,0.570285581,17.89078235,2.518550805,48.1790028,2.455029894,92.28796004,1.356972549,0.82657838,0.812118672,105.055509,9.027646559,14.78813388,50.54584161
179,8.000611638,9.914394956,10.88391581,2.29943941,-4.349345888,4.163279475,18.49633117,1.647470052,48.60668425,2.289074864,95.78612013,1.449809094,1.340743553,0.958695857,254.2888284,23.02981546,24.79883677,98.42658315
180,7.830166388,10.30131938,11.36193375,2.362954752,-5.498211666,4.753605312,19.3822684,1.424185195,49.31596723,2.272038282,96.261813,1.645051262,1.779340147,0.583614605,55.55996116,19.25643181,34.48764831,147.7450853
181,7.864511408,10.45607557,11.5149862,0.764343558,-1.157810476,1.127014613,19.22177499,2.085214057,49.37101984,2.370352598,95.77824433,0.231924334,0.52966937,0.234674188,47.04453867,6.552420059,10.18118546,42.58789877
182,7.889064265,11.01182571,12.09815017,1.399659274,-2.264693934,-0.001959045,18.84929749,0.883370158,48.84294794,2.426072308,94.922381,0.896937431,0.806805979,0.592853295,146.5632483,17.73248063,15.20772591,60.46591822
183,8.142935714,11.11735013,12.19256536,2.013249453,-3.288748921,0.783541119,19.3019318,1.805051422,50.52277426,2.432594613,95.75581896,1.559003908,1.224135404,0.789114049,210.3004144,11.761767,23.62817809,89.36176953
184,7.906073948,11.12381444,12.18793814,2.31853834,-4.273820937,0.853751406,19.31177813,0.338232061,50.29016542,2.174238509,94.10043584,1.719162263,1.562241913,0.756296427,47.98553885,4.1501072,30.16966921,110.2399713
185,7.830149294,11.38076244,12.43590792,0.780158788,-0.966204048,-0.220845708,18.59863943,3.042887289,50.01729218,1.915901207,94.90294651,0.215021194,0.388198546,0.391960242,121.871746,9.012584004,7.219964786,19.71772383
186,7.827659899,11.74540154,12.80794636,1.448686036,-1.932575484,2.370105307,18.61721458,0.644164152,49.22312173,1.821898114,94.41679366,1.150338419,0.697359367,0.751326669,-29.37512238,17.17241897,12.98288898,25.70612018
187,7.816857259,11.80390761,12.85156678,2.151618257,-2.891965327,4.079754547,19.0151699,0.705515121,48.64538611,1.801245024,94.28911273,1.944430229,0.969685859,1.181932398,76.01488846,21.83196451,18.43874136,31.30898283
188,7.843441313,11.5765186,12.62676111,2.443363037,-3.855087962,1.692988764,19.84272232,1.317608183,50.57508448,1.737710781,94.03453828,3.303126077,1.299095537,1.1442675,-95.4126861,9.973537912,25.777592,47.09566057
189,8.005915598,11.73380474,13.0920247,0.785816793,-1.047084804,2.673864817,19.90003404,-0.224939527,49.28914345,1.722391429,94.69840419,-0.145396482,0.360220571,0.425596222,77.08339317,32.28238703,7.168401617,15.64862073
190,8.060658318,11.94554141,13.27920834,1.567532376,-2.166110292,0.392234689,19.60207014,-0.204415406,48.2625868,1.647841843,94.5112135,1.003883781,0.445960967,1.121571409,-123.250411,9.631138342,8.741758148,18.9870987
191,8.426283177,12.00858711,13.66302174,2.213591458,-3.318476212,-1.553570878,19.30404624,2.158427641,49.32092783,1.718916,94.15311413,2.329776794,0.852690043,1.360901416,-136.2809507,14.96771074,16.46036801,45.57875901
192,8.386951371,11.61624672,13.64310165,1.837545947,-4.516424517,3.255759012,20.22994249,0.021021413,50.06734233,1.711115162,95.5809423,5.144685796,1.318188249,0.519357698,-51.79686868,18.32014341,26.66687246,89.38735649
193,8.253465032,11.87517618,13.65646476,0.650962049,-1.249438508,-1.159097836,19.29227872,1.746379998,49.15024467,1.673494233,94.15603634,-0.352673603,0.33215826,0.31880379,-55.78990489,14.47630379,6.408089726,19.41010378
194,8.308853039,11.78336723,13.50283712,1.303824778,-2.437712603,1.779130891,19.3606561,3.568468876,50.19160053,1.632286034,95.73855542,2.126508476,0.635008017,0.66881676,126.868404,18.39640482,12.29417184,29.12489309
195,8.488029037,11.6519616,13.65768462,1.685739244,-3.607786103,2.586200207,19.61679183,1.772577485,50.45227886,1.518301104,95.58389326,4.491045481,0.879800673,0.805938571,-109.4215759,13.13706984,17.25886665,37.58981157
196,8.012303371,11.05688722,13.00557131,1.958032482,-4.588659707,10.15285607,20.75279423,2.317409412,49.57733268,1.389489945,96.74482754,6.555898525,1.032303246,0.925729237,119.1040296,28.76054956,21.42317685,45.78132892
197,8.138264763,10.89144711,12.57035854,0.529793396,-1.036404183,12.1510162,23.27480261,1.978945367,50.55916434,1.588921009,99.15487154,1.268471775,0.301184418,0.228608979,0.89350825,-52.58608418,7.010007869,20.19583267
198,7.956202008,10.9811051,12.64131047,0.923015077,-1.917065901,2.47288318,23.04100198,0.62095745,49.14674184,1.644447072,97.82070591,2.80424012,0.761600762,0.161414314,-68.38600442,-26.25302139,17.54804467,44.64222565
199,7.785994278,14.24553848,16.2964576,1.334355515,-2.61171161,4.133776078,23.18485434,0.623349667,47.78646402,1.86810604,97.096844,4.147066746,1.04996364,0.284391875,-176.1782014,26.85703375,24.34325406,95.83939123
200,7.655846594,13.71293506,15.72605705,1.680164084,-3.162219873,8.211568949,25.029721,1.316224798,48.30163567,1.449597143,99.61509071,5.287901983,1.406119819,0.274044264,52.34549354,16.50241282,35.19478677,246.1875335
201,7.449707707,13.27922829,14.95248286,0.556422629,-0.549170218,2.842424254,24.67023952,4.531138139,48.38965978,1.476389706,98.04623343,0.602358039,0.205686213,0.350736417,6.902311936,22.71690682,5.074328131,53.92488505
202,7.294701832,13.07707614,14.69938838,1.129697353,-1.071669852,3.612638533,24.61856984,2.379459257,47.71359289,1.232278966,96.51824207,1.080982471,0.361949739,0.767747614,-81.55420214,41.00058239,8.910684931,121.0071014
203,7.328092496,12.89233865,14.46643088,1.639364824,-1.61134256,1.540731912,24.73511616,1.657674597,47.99468399,1.289585671,98.129553,1.544125405,0.510668813,1.12869601,-55.41644982,15.14415597,12.63145241,215.6062613
204,7.235166363,13.00328132,14.60546784,1.885702313,-2.224282127,0.034652961,24.82974726,0.721277135,48.50899034,1.108480494,99.64086986,1.921035397,0.832184185,1.053518128,104.6114902,46.40669564,20.66292299,385.0742328
205,7.261349157,13.08574328,14.43175441,0.703485046,-0.745138488,-3.645817794,23.6711364,0.549129357,48.25883007,1.143529688,98.43732407,-0.463635657,0.266461789,0.437023258,-75.06581595,0.422483312,6.307453349,116.8771106
206,7.396703154,12.86057341,14.16232386,1.246363842,-1.573916558,3.108585837,24.66900918,2.569678174,50.03035103,1.122375514,101.5234451,-1.266205243,0.506603378,0.739760464,-4.470146577,44.67731141,12.49740337,213.343173
207,7.014866939,12.60078407,13.84604526,1.737321709,-2.63471538,3.670285836,23.87054145,0.601171999,46.97781984,1.127222854,101.0568355,-1.738848241,0.7097424,1.027579309,60.80627156,19.03242819,16.94193539,234.3577922
208,7.092460682,12.71923671,14.02410997,2.174770228,-4.278180621,4.540002743,25.56689304,0.665034279,48.45121599,1.224111096,99.62926047,-0.246380796,1.197773213,0.976997016,101.0854327,22.62805812,30.62333962,237.6064921
209,6.944831859, , ,1.279819187,-1.591287281,-75.80501785,13.03244454,-59.17189426,41.67604868,3.695612991,116.9528797,2.13862897,0.432086505,0.847732682,-464.7533877,-422.3367459,5.63114341,-157.4918189
210,6.926772749, , ,2.318252076,-3.06976857,8.321532964,13.54142905,3.041017225,41.19272188,3.470331513,116.9213817,4.252986993,0.762703486,1.555548589,-39.04023334,9.302077637,10.32809514,-327.9996455
211,7.01132714, , ,3.444465987,-4.679949714,2.326558195,13.39521188,3.800036791,41.33469327,3.708540971,108.7772147,6.688382576,1.053720245,2.390745742,-118.4350663,12.68362716,14.11480594,-485.3658318
212,7.078287089, , ,3.841701527,-6.431336999,3.406890176,13.68926534,1.864952662,41.61219103,3.564319531,103.492114,8.059330064,1.776440531,2.065260997,-60.48734439,20.71858498,24.31816578,-834.4778587
213,7.47437444, , ,1.411678708,-1.933774361,1.215210579,13.69593868,5.638991469,43.4520938,3.639663551,104.616979,0.672769213,0.236498084,1.175180624,-169.9768528,16.40616866,3.239063257,-108.142605
214,7.893023353, , ,2.667301358,-3.969479109,4.367130332,14.52949588,2.799439166,45.4042446,3.101016323,104.0541492,1.857284911,0.707106953,1.960194405,54.12561772,8.950541967,10.27390756,-325.8883479
215,7.718772066, , ,3.705133418,-6.015953773,6.177129092,14.77643022,3.141896045,44.8558993,3.478029489,103.5313603,2.175569851,1.089599708,2.61553371,64.30774627,7.963639286,16.10039406,-451.5516517
216,7.205650674, , ,4.306841787,-8.247465106,3.923812275,14.58603502,1.498395972,43.24455195,2.969592083,98.91853358,2.445843054,1.261891966,3.044949821,51.17137735,8.357873881,18.4060004,97.91992215
217,7.647888587, , ,1.150109577,-2.370282349,1.727256665,15.14252648,4.139869227,45.95917106,3.221493042,99.73262344,0.969606036,0.304798219,0.845311358,-122.9227423,23.32267168,4.615415097,25.3432443
218,7.780937021, , ,2.057774777,-4.66388522,1.700306329,15.19462971,4.971098536,47.60049262,3.69156046,100.6261034,2.168575848,0.723743248,1.334031529,-12.44561167,11.07679064,10.99701067,61.67123583
219,7.578174419, , ,2.990362638,-6.809162868,3.952000064,14.7736682,3.362340433,46.01920927,3.325693396,99.90774188,3.381637036,0.982084475,2.008278163,59.03518397,5.844848446,14.50899018,68.07618192
220,7.529576521, , ,3.539854022,-9.109823336,7.912949899,16.14331837,-0.466388517,46.38096933,2.613403943,96.9721259,4.923100545,1.286517657,2.253336365,-13.53704155,11.82200846,20.76866414,62.70059702
221,7.530760778, , ,0.886886604,-2.207262603,2.853474287,16.07114463,5.372348809,47.30439724,2.664170967,99.84517031,0.592228168,0.282469073,0.604417531,127.4966633,15.16964311,4.539601327,6.995525644
222,7.622011066, , ,1.732336837,-4.249990599,3.133885732,16.38957027,2.917204182,48.14030849,2.587089909,99.03108545,1.444874994,0.470793744,1.261543094,66.79681398,24.39937995,7.71610714,3.896634106
223,7.732643302, , ,2.594020925,-6.223172766,0.74640847,16.25332569,2.810199792,48.71808073,2.677738466,98.85330833,2.287979858,0.763759785,1.83026114,38.24674278,10.90267467,12.41363654,-1.998595482
224,8.152533074,10.46458304,10.7935326,2.988352984,-8.177227146,-0.658054223,16.02874053,-0.61216254,48.06709884,2.271974617,96.263657,2.813209761,1.219855889,1.768497095,-38.45367907,13.52897217,19.55275353,-1.837958832
225,8.303007584,10.35306506,10.66792817,0.91418328,-1.8130649,-0.293269908,15.82760196,5.47642252,50.21050034,1.944435431,98.98197017,0.593186676,0.357840352,0.556342928,6.926321142,11.53200294,5.663754654,1.223371005
226,8.334775288,10.68558997,11.00045307,1.750670023,-3.641297894,4.669452763,16.19852203,2.742670773,50.44123573,2.092546994,98.00588395,1.271737045,0.771918984,0.978751039,44.898419,10.28889075,12.50394667,8.977833706
227,7.34812887,9.297880356,9.597861309,2.649735311,-5.416633357,4.53016649,16.1673744,1.929584083,49.09174077,2.212861401,95.76474849,1.632554783,0.997719847,1.652015464,69.60807693,11.01772967,16.13051031,20.27605145
228,7.425220831,9.334601452,9.634750578,3.079654318,-7.135957154,4.965045894,16.96436703,0.263467716,49.20447674,2.152106967,96.09337497,2.280597039,1.244715284,1.834939033,-31.59359526,15.10830159,21.11580693,39.27540089
229,7.392760086,9.278467726,9.567849453,0.892199141,-1.499307253,3.959718331,17.02783071,5.494348761,50.11761352,2.070759003,99.28577553,0.428451151,0.43003365,0.462165491,55.11161378,10.47498088,7.322540191,17.98415871
230,7.421559959,9.810737688,10.09872875,1.626412108,-2.911627889,1.133847924,16.37973224,0.747348049,48.02583769,2.325799256,98.5157252,1.040542055,0.859731113,0.766680995,104.7215286,8.265174243,14.08216543,48.13284144
231,7.895780727,10.00421045,10.2912826,2.43646005,-4.189910994,3.365524823,17.54992657,0.335062555,49.94827177,2.450444386,97.57593916,1.60382577,1.019538609,1.416921441,261.3074252,21.85144538,17.89282773,71.01663325
232,7.601318599,9.899920188,10.18803774,2.563174965,-5.003266519,5.79227046,18.00500203,-0.79706519,48.05171799,2.689024344,96.78758994,2.245474784,1.590605997,0.972568968,54.13564278,17.88810714,28.63886421,122.6888943
233,8.189833551,10.52768926,10.80963016,0.718400975,-0.722479731,1.95379873,18.45460978,2.692626453,49.60854175,2.502176021,98.68488111,0.176558652,0.474702093,0.243698882,47.27086798,6.290904735,8.760441895,36.64492845
234,8.21976369,10.73651779,11.01635461,1.429375728,-1.72474523,5.956064139,19.13293675,0.8792236,48.96763663,2.272034754,99.09362811,0.943697577,0.82006177,0.609313958,146.9374022,17.99931432,15.69018997,62.38419531
235,8.323956409,10.84815641,11.12565326,2.157050328,-2.693289811,1.648829265,19.30807834,1.878322845,49.52744976,2.474720003,98.7771872,2.022570882,1.263149353,0.893900975,206.1573887,11.76551244,24.38898666,92.23914754
236,8.200992173,11.40930061,11.68929276,2.546249291,-3.591291088,3.401136738,19.89887609,-1.36901825,48.68817593,2.215917242,98.00352508,2.604455634,1.472968647,1.073280645,46.45696307,4.276274736,29.31042059,107.1002768
237,8.299712965,11.53690501,11.81497624,0.786474735,-0.593449654,2.523287532,20.16478911,1.874569579,49.02661446,2.272853633,98.49529184,0.168034458,0.395700473,0.390774261,119.4578683,9.771513474,7.979216593,21.79124052
238,8.31650285,12.46752907,12.77336249,1.432042343,-1.528821444,1.750981874,20.14122754,-0.187689135,48.03631203,2.359624292,98.25768815,1.225008986,1.027637763,0.40440458,-28.66686417,18.57816036,20.69788601,40.98181429
239,8.853497406,12.69839229,13.46525277,2.170339982,-2.514783294,-0.039010532,20.34330995,0.408124233,48.73530013,2.549023044,97.92396409,2.547803686,1.491501307,0.678838675,76.15539108,23.35684737,30.34207338,51.5208406
240,8.747495953,12.48941974,13.26693386,1.60090632,-3.445712586,1.863942663,21.3213787,-1.302742177,49.49050869,3.091998132,98.11387142,4.265717549,2.608813273,-1.007906953,-93.36657406,10.71675425,55.62349575,101.6241267
241,8.789204894,12.49058301,13.25033643,1.052667159,-0.752244682,-0.134030809,21.06610095,0.836128303,49.37299083,2.841216219,98.63724791,-0.180626845,0.30240333,0.750263829,77.21452225,34.17401311,6.370459078,13.90671217
242,9.090543434,12.8763451,13.94384509,1.904543802,-1.803739818,1.048938452,21.00212105,0.381259589,48.89779974,3.031116229,99.31231156,0.45322723,0.567005694,1.337538108,-124.8725838,10.31902916,11.90832221,25.86487584
243,9.107078011,12.99843668,14.05175586,2.793584901,-2.875516582,2.232895688,20.94967065,2.101270639,48.71288429,2.918910704,100.1771293,1.441463415,0.720551685,2.073033216,-134.6008373,16.24367279,15.0953205,41.79894245
244,9.183008512,12.80207741,13.84258708,2.633623761,-4.049980564,3.615793404,22.02484384,-0.078019213,49.38721775,2.751052915,99.51725838,3.361991528,1.328208538,1.305415223,-51.09324987,19.94559786,29.25358563,98.05801902
245,8.918167802,12.84752623,13.86725765,0.826897163,-1.10561648,0.503844898,21.29047584,2.469949945,48.67443716,2.477246167,98.76549177,-0.437655076,0.210175789,0.616721374,-55.24982099,15.97568646,4.474742564,13.55399523
246,9.050512283,12.8323125,14.11359477,1.582112922,-2.297310244,3.132926221,21.35793053,1.069109192,47.851531,2.3221435,99.77056817,1.62454327,0.38201564,1.200097282,120.9534524,20.29420563,8.1590635,19.32882143
247,9.252988281,13.00673708,14.27694616,2.520248024,-3.456217863,4.392503834,22.22210072,-0.305864014,47.54688606,2.308494083,99.36356445,3.959728736,0.500059789,2.020188236,-103.1203212,14.88180594,11.11237899,24.20276144
248,9.323552247,12.86191331,14.14078691,2.683845701,-4.521680283,3.211112379,23.17211993,0.102453845,48.08625997,2.300459894,100.0004356,6.761510885,1.049414195,1.634431506,115.5218932,32.11340585,24.31715158,51.96575292
249,9.220235041,13.02989897,14.21779398,0.626525372,-0.788330689,-1.76582493,22.49837469,1.594251328,48.28507492,2.014169087,103.2391009,0.894064033,0.130099016,0.496426356,0.853319341,-50.83185647,2.927016403,8.432734257
250,8.876756719,12.81182575,13.98254915,1.200837951,-1.695154646,-1.589498128,21.03683002,3.038545719,47.27160368,1.83774199,101.5603062,2.672106493,0.38047543,0.820362521,-65.77681402,-23.96945883,8.003996943,20.36216822
251,9.01765561,15.74881776,17.15658486,1.761813215,-2.34779855,4.94998546,22.53091803,1.73550532,49.07825237,1.796038245,101.4005628,4.607040418,0.691929347,1.069883869,-180.9407414,26.09952243,15.58980339,61.37705594
