"","nonlife.name","year.code","month.code","KV4001","KV4002","KV4003","KV4004","KV4005","KV4006","KV4007","KV4008"
"38","NONLIFE#01",2020,6,219.549995175223,189.309673347634,4.79697907915315,28.6741857617264,13.2966088159978,-2.08188185029191,349443,153.968588518311
"39","NONLIFE#01",2020,9,218.89022897502,189.164664508423,4.93222249214929,28.5180470976791,13.5623978504847,2.71377922081141,442015,26.491301871836
"40","NONLIFE#01",2020,12,207.538377200838,177.83660592778,4.85081346800973,28.6971710511982,12.8682569520191,1.23240263328007,502204,13.6169587004966
"41","NONLIFE#01",2021,3,195.177987547201,165.297288255512,4.84660956228939,29.7176317442778,11.894238534977,1.99192677699883,190182,-62.1305286297998
"42","NONLIFE#01",2021,6,211.237691566078,169.432790725298,5.01166236843323,28.7903981596235,12.2293936756628,-0.87968749236253,425583,123.776698110231
"43","NONLIFE#01",2021,9,213.019510886878,171.073769923018,4.89683404582129,29.0791942975695,12.3523224722203,0.26215537299519,645490,51.6719417833889
"44","NONLIFE#01",2021,12,203.104843983935,162.415936531528,4.94926280680243,27.3917366837661,12.2072500205517,0.0617160526960093,776879,20.3549241661374
"45","NONLIFE#01",2022,3,187.80091586,146.902609500296,4.93501475645193,25.8714597179716,10.9732880955548,0.333629612785773,279958,-63.9637575478292
"46","NONLIFE#01",2022,6,184.303513079478,153.664577642717,4.92411768234493,26.0762934230732,10.1161012671793,-0.95719646106972,562558,100.943712985519
"47","NONLIFE#01",2022,9,177.661299512405,149.963560729012,4.95706786578808,24.7923025136182,9.3922002090538,-1.25037259554898,817009,45.2310695074997
"48","NONLIFE#01",2022,12,170.762800668804,143.503462659503,4.9965226782915,22.1223856437662,10.0210117453734,0.154148574136576,980567,20.0191185164423
"49","NONLIFE#02",2011,3,206.714286702117,206.713595220479,2.58436268260876,41.2298173046706,7.3637882267609,Inf,-9062,-Inf
"50","NONLIFE#02",2011,6,175.059300042733,175.059300042733,2.35939475089103,40.6630891062939,6.80131883000494,1.2463169809107,7543,-183.237695872876
"51","NONLIFE#02",2011,9,171.260604802013,171.261215589746,2.54681358098464,36.3016879858934,6.52716160771406,0.407323819169934,7734,2.53214901232931
"52","NONLIFE#02",2011,12,166.562109412556,166.562109412556,2.38904013787247,37.3650528896217,6.15507018729287,-0.390367870800681,11335,46.5606413240238
"53","NONLIFE#02",2012,3,157.338533739953,157.337955059691,2.40689003937555,35.147597519847,6.11363220151035,1.28176110880926,12779,12.73930304367
"54","NONLIFE#02",2012,6,152.448668690421,152.448668690421,2.41089785992419,32.1992473692885,5.81245778150779,0.14527001829824,-609,-104.765631113546
"55","NONLIFE#02",2012,9,148.511473446098,140.876591603074,2.52322825660025,36.6215894399208,5.87125960446562,1.67399149355073,-2151,253.20197044335
"56","NONLIFE#02",2012,12,197.841311734328,163.9875726057,2.4122457685874,35.6893874733092,6.48549348398102,0.117777229478622,-12016,458.62389586239
"57","NONLIFE#02",2013,3,186.469939272261,154.767276594476,2.55449435769578,36.4144485119232,6.41702904362054,1.15512545145939,-14923,24.1927430093209
"58","NONLIFE#02",2013,6,163.937305447934,132.556711629811,2.69764740682536,36.5932453448016,5.6405768223277,1.74358689900716,-3448,-76.8947262614756
"59","NONLIFE#02",2013,9,150.429011125058,122.529532128549,3.39043262712445,36.639963309425,5.61156413564122,1.2737884938653,-4333,25.6670533642691
"60","NONLIFE#02",2013,12,168.723322207891,121.449942156563,2.77495783936102,36.5740597634511,5.04135568900857,0.565537395108009,4913,-213.385645049619
"61","NONLIFE#02",2014,3,153.087934560327,111.023527710644,2.84657934507024,36.7571225915925,4.91650440366736,0.826072627005938,-4231,-186.118461225321
"62","NONLIFE#02",2014,6,154.236057921731,114.272710138709,2.66814279036583,36.7915596294843,5.096450160541,1.040207890631,-6650,57.173245095722
"63","NONLIFE#02",2014,9,153.196291326095,114.737098938636,2.74126177265521,35.2648889206607,5.19693768730836,0.295051429872547,-5690,-14.4360902255639
"64","NONLIFE#02",2014,12,134.687860096252,100.622246322782,3.04138758228022,37.3313881355961,4.525554801142,1.43044288796451,2550,-144.81546572935
"65","NONLIFE#02",2015,3,140.101667634445,105.589682466917,3.0744101300576,38.3313438578771,4.61590965308485,3.26833991302252,3048,19.5294117647059
"66","NONLIFE#02",2015,6,169.001002317254,135.929367250976,3.14411480754865,40.4494718401156,5.94920360793043,1.02667279947197,8061,164.468503937008
"67","NONLIFE#02",2015,9,169.755668472717,137.131966474208,3.14288844997609,41.4259745717638,6.00957915017196,1.32188290410404,14986,85.9074556506637
"68","NONLIFE#02",2015,12,144.438211858679,119.468011409372,3.64930348399063,40.4628426756601,5.04665868412452,0.747265718376774,9881,-34.0651274522888
"69","NONLIFE#02",2016,3,151.817137683286,126.660574609535,3.65379380589079,39.1713040969658,5.38993724187233,2.65515844410758,11831,19.7348446513511
"70","NONLIFE#02",2016,6,155.367654813056,130.917724171685,3.61787871591532,39.493055443683,5.63911073101271,0.350685251302045,25434,114.977601217141
"71","NONLIFE#02",2016,9,146.455041104059,122.083848021468,3.42982681048199,39.7509320472275,5.25648368733435,-0.43558996661416,13045,-48.710387670048
"72","NONLIFE#02",2016,12,150.115839385391,115.1782005882,3.88986286487565,43.2771689549146,4.51804414317882,0.590922788067033,29054,122.721349175929
"73","NONLIFE#02",2017,3,150.116044519329,115.372220508318,3.84573405324454,44.0478856597376,4.62346394533185,2.17965140970593,18399,-36.6730914848214
"74","NONLIFE#02",2017,6,161.324320718637,126.378749827386,3.80482866006995,47.2706589802907,4.79309000165398,0.302626347458533,42849,132.887656937877
"75","NONLIFE#02",2017,9,159.13768514462,123.695948024347,3.76084506417023,47.8748463461632,4.61792647806,1.66516773091105,57176,33.4360195103736
"76","NONLIFE#02",2017,12,172.088743435918,120.976277517015,3.84779359517801,47.1593697360288,4.2746975141478,-1.27897718979312,74646,30.5547782286274
"77","NONLIFE#02",2018,3,164.496136753318,115.448883783002,4.08808747049733,45.0202754666853,4.26041547600472,2.09259808115409,13143,-82.39289446186
"78","NONLIFE#02",2018,6,155.447740914578,102.926893293083,5.07659211750123,41.5506328326879,4.28686413309319,-0.496287335380043,38211,190.732709427071
"79","NONLIFE#02",2018,9,157.23434386475,105.96024355878,5.20959004639498,39.5463872215198,4.46872989988977,-0.0174876759297662,43987,15.1160660542776
"80","NONLIFE#02",2018,12,153.538623222875,107.190240601994,5.21488045653391,35.2502905324757,4.33911580157622,-0.206712692516637,53591,21.8337236001546
"81","NONLIFE#02",2019,3,160.279054872388,113.773032417857,5.32385110464657,30.5475468540082,4.68475415257967,0.55414384532774,8132,-84.825810303969
"82","NONLIFE#02",2019,6,136.227746148742,96.9706851523273,6.59672752778204,28.201220333405,5.00236531795272,-0.704930114743754,24255,198.266109198229
"83","NONLIFE#02",2019,9,133.977824715526,94.9766649671965,6.72089091037526,27.479487466348,4.92280678082666,-0.116791345929498,17517,-27.7798392084106
"84","NONLIFE#02",2019,12,171.281469546286,125.427353549469,6.70703265381994,25.5148126256171,6.17015318193135,0.911111298258797,-81695,-566.375520922532
"85","NONLIFE#02",2020,3,158.911458233996,114.689909913346,6.51933343557306,23.8230295576608,5.7013110553853,-0.483342495200724,18302,-122.402839831079
"86","NONLIFE#02",2020,6,158.702677108559,109.939342178482,7.83225491132601,22.6751528160514,6.29924268778682,-2.08188185029191,37314,103.879357447274
"87","NONLIFE#02",2020,9,169.387496257836,118.369627566096,7.55522164060267,21.4674192267951,6.5327552263505,2.71377922081141,44517,19.3037465830519
"88","NONLIFE#02",2020,12,162.301858482017,113.176008596655,7.08833914446825,20.6776037840307,5.94723440545809,1.23240263328007,-64549,-244.99853988364
"89","NONLIFE#02",2021,3,183.590607190748,125.9530569058,6.39044476136017,19.7472675643587,6.28480689832479,1.99192677699883,63685,-198.661481974934
"90","NONLIFE#02",2021,6,194.157578395574,134.783157747667,6.1331241993091,23.8730612569069,6.46078359248486,-0.87968749236253,100429,57.6964748370888
"91","NONLIFE#02",2021,9,204.824701302914,145.109206898416,5.88663407418259,27.396558692587,6.87323259961846,0.26215537299519,166307,65.5965906262135
"92","NONLIFE#02",2021,12,181.058932379234,133.517053842369,6.11545460442344,36.4630772746288,5.6101414514693,0.0617160526960093,167170,0.518919828990962
"93","NONLIFE#02",2022,3,175.346612111866,128.441813905476,6.38096431158912,35.7302761604477,5.53048121039101,0.333629612785773,30505,-81.7521086319316
"94","NONLIFE#02",2022,6,168.551549745109,122.39292553211,6.66751846446052,33.1772809296279,5.26539763556078,-0.95719646106972,48123,57.7544664809048
"95","NONLIFE#02",2022,9,174.064000344474,112.094137009633,6.75812306293413,28.7089990418542,4.99358505799521,-1.25037259554898,54752,13.7751179269788
"96","NONLIFE#02",2022,12,150.77108127525,100.119276339877,6.15684061038483,25.6454160185391,4.43313532082681,0.154148574136576,21339,-61.0260812390415
"97","NONLIFE#03",2011,3,198.745546817235,197.977302771616,2.73378389219784,42.094073869824,8.82670555857238,Inf,120949,Inf
"98","NONLIFE#03",2011,6,167.718291758354,167.077562454927,2.63326428995909,42.1143210485123,9.48315383854027,1.2463169809107,51618,-57.3225078338804
"99","NONLIFE#03",2011,9,187.045569202059,186.448888115041,2.54292645520327,42.1619259494677,10.4341799354436,0.407323819169934,91600,77.4574760742377
"100","NONLIFE#03",2011,12,190.170184983678,189.555821545158,2.60697027427197,42.3692072746252,10.4677624696846,-0.390367870800681,132195,44.3176855895196
"101","NONLIFE#03",2012,3,176.090491758847,175.49103891044,2.5750668302231,44.5364994665945,10.3876935108027,1.28176110880926,164602,24.5145429100949
"102","NONLIFE#03",2012,6,180.919575026898,180.336198397146,2.54316796278563,45.7549978201457,9.93919250992279,0.14527001829824,47658,-71.0465243435681
"103","NONLIFE#03",2012,9,186.963281681108,173.970000447421,2.73937008649735,46.4307973390451,10.6836065864875,1.67399149355073,82528,73.1671492718956
"104","NONLIFE#03",2012,12,173.621821357303,161.969775153993,2.64150139074333,47.8068872650944,10.2591046295423,0.117777229478622,104638,26.7909073284219
"105","NONLIFE#03",2013,3,183.124185508197,171.012931623698,2.15324346890329,45.8061273523549,10.6972083590346,1.15512545145939,130710,24.9163783711462
"106","NONLIFE#03",2013,6,170.403895792488,158.153201122756,2.19902086657812,44.5591075867251,10.0319485644376,1.74358689900716,51897,-60.2960752811568
"107","NONLIFE#03",2013,9,214.233386014632,160.519522970282,2.60470537200557,43.7308892369223,9.88263057421275,1.2737884938653,97151,87.1996454515675
"108","NONLIFE#03",2013,12,204.694352509151,151.918723446201,2.37266518046408,40.6527484762678,9.39643291153454,0.565537395108009,135287,39.2543566201068
"109","NONLIFE#03",2014,3,208.268989849922,157.406904354051,2.43673875016585,44.1272477239669,9.36609511228789,0.826072627005938,30393,-77.5344268111496
"110","NONLIFE#03",2014,6,218.378097742266,168.742358889723,2.33126991419312,44.4388791606892,9.8150242174418,1.040207890631,58956,93.9788767150331
"111","NONLIFE#03",2014,9,232.276238688761,182.885898467764,2.30090742174562,44.3719410362304,10.1905234998457,0.295051429872547,95276,61.6052649433476
"112","NONLIFE#03",2014,12,230.551128249272,184.353080445598,2.40545531341284,44.4007233358471,10.7830987981273,1.43044288796451,112734,18.3236072043327
"113","NONLIFE#03",2015,3,221.746058014633,179.27062847261,2.26928812016086,43.2744634409976,10.7289579087341,3.26833991302252,20505,-81.8111661078291
"114","NONLIFE#03",2015,6,191.1245625796,154.616814775921,2.37063435288705,42.929881472118,10.4664628078238,1.02667279947197,80763,293.86978785662
"115","NONLIFE#03",2015,9,207.221118706933,168.755681714878,2.25764713254373,43.0800123600616,10.4482874280626,1.32188290410404,136279,68.7393979916546
"116","NONLIFE#03",2015,12,199.334103915875,161.108849482676,2.94327922954841,43.1361192222014,10.0715640102825,0.747265718376774,171312,25.7068220342092
"117","NONLIFE#03",2016,3,207.676066924886,169.461651721759,2.94263643132215,45.4316736173699,9.91818947429149,2.65515844410758,61561,-64.0649808536471
"118","NONLIFE#03",2016,6,255.270137576417,218.119648192924,2.93903586649892,46.7473341346737,12.4577946956721,0.350685251302045,139628,126.812429947532
"119","NONLIFE#03",2016,9,250.251198685744,218.306386991759,3.00844184061912,47.5291898279737,12.6148843974944,-0.43558996661416,221844,58.8821726301315
"120","NONLIFE#03",2016,12,188.000193572813,158.665277497066,3.49800001436255,47.6241112963405,9.97045315979338,0.590922788067033,257823,16.2181532969113
"121","NONLIFE#03",2017,3,188.13754030521,158.699771176437,3.50623383620409,48.4432090147413,9.43841337647514,2.17965140970593,88801,-65.5573785116146
"122","NONLIFE#03",2017,6,203.837902878611,174.647762940503,3.31467499469832,48.9623632006085,10.0915256225333,0.302626347458533,203462,129.121293679125
"123","NONLIFE#03",2017,9,199.54139064759,173.802992496141,3.22707036445993,48.9151226398447,10.0356299687683,1.66516773091105,296835,45.8921076171472
"124","NONLIFE#03",2017,12,189.652856147292,163.978148955781,3.04812757308776,50.0114773514699,9.87635337467747,-1.27897718979312,355139,19.6418885913049
"125","NONLIFE#03",2018,3,174.890593973511,149.230345910572,3.11040327931319,49.0019198003098,8.39685959629409,2.09259808115409,62231,-82.4770019626118
"126","NONLIFE#03",2018,6,189.024778922669,155.032707213159,2.98868174745366,48.0191912182435,8.54238802719104,-0.496287335380043,131279,110.95434751169
"127","NONLIFE#03",2018,9,198.902570400798,169.014922987468,3.04959388854996,46.2295218092645,9.61424673314345,-0.0174876759297662,206205,57.0738655839853
"128","NONLIFE#03",2018,12,209.020474209818,180.845590916072,3.0564617402419,43.2128314232737,10.8799389458951,-0.206712692516637,253597,22.982953856599
"129","NONLIFE#03",2019,3,213.375222486706,185.907408464466,3.06928396826185,43.3299312835912,10.9858335087482,0.55414384532774,65258,-74.2670457458093
"130","NONLIFE#03",2019,6,231.473926171648,189.435191685047,3.07710583696546,43.0995131381887,11.784087257697,-0.704930114743754,135483,107.611327346839
"131","NONLIFE#03",2019,9,218.181796070605,182.2819700361,3.14541244118375,44.3979002479033,12.2211569871195,-0.116791345929498,211873,56.3834577031805
"132","NONLIFE#03",2019,12,196.527287413795,146.815616511369,3.30887966383782,46.7312305691,10.2557726807533,0.911111298258797,270436,27.6406148966598
"133","NONLIFE#03",2020,3,220.99716455803,158.993886640656,3.53050105978488,45.427003881248,9.84326251127083,-0.483342495200724,107569,-60.2238607286012
"134","NONLIFE#03",2020,6,216.930040184305,158.564403762024,3.43798041311725,46.1296013540879,10.2075064978663,-2.08188185029191,218204,102.850263551767
"135","NONLIFE#03",2020,9,214.147206547744,163.301294021516,3.26780004526332,44.647016795412,10.6454375107507,2.71377922081141,323593,48.2983813312313
"136","NONLIFE#03",2020,12,211.493502979076,158.122099754332,3.46732748044921,44.2349030045733,10.3075780787204,1.23240263328007,432772,33.7396049976359
"137","NONLIFE#03",2021,3,212.54750208143,160.09662932936,3.39761247292162,43.187158577356,9.83939657861269,1.99192677699883,129707,-70.0287911417559
"138","NONLIFE#03",2021,6,222.184071575724,160.424052650083,3.5335158719357,44.0814152989005,10.1690433662585,-0.87968749236253,290537,123.994849930998
"139","NONLIFE#03",2021,9,215.61742913699,157.213269370971,3.44466706128446,43.4388905451453,9.95234044307539,0.26215537299519,465728,60.299032481233
"140","NONLIFE#03",2021,12,203.796444809714,148.884886107675,3.59468869518003,44.0038883920412,9.85574006235503,0.0617160526960093,660331,41.7846897760066
"141","NONLIFE#03",2022,3,174.86700824237,121.649018588649,3.64024084747687,45.5387548138061,8.43248475004123,0.333629612785773,221407,-66.4703005008094
"142","NONLIFE#03",2022,6,208.762125789207,145.920104135668,3.70112301626868,46.6142527194774,7.90189294815728,-0.95719646106972,462071,108.69755698781
"143","NONLIFE#03",2022,9,182.332668646001,129.061226322777,3.87844660673069,47.3614216582106,7.80046870751073,-1.25037259554898,720936,56.0227757206144
"144","NONLIFE#03",2022,12,165.710104909043,117.813762951584,3.92621488608262,45.7686475405302,6.73539215303505,0.154148574136576,861173,19.4520734156707
"145","NONLIFE#04",2011,3,498.534019273561,492.071900802204,3.13843758783301,44.4691105798063,18.3775074230965,Inf,664852,Inf
"146","NONLIFE#04",2011,6,455.758233491241,447.993926546512,2.61599497628925,42.6417975787334,19.7495290193938,1.2463169809107,272496,-59.0140362065542
"147","NONLIFE#04",2011,9,454.063940872093,446.738076946169,2.71376700451108,45.446171169832,19.3942349293905,0.407323819169934,482745,77.1567289061124
"148","NONLIFE#04",2011,12,444.508542738959,436.826049210035,2.7628332871281,45.5565485286627,19.3329785418939,-0.390367870800681,568508,17.7656941035122
"149","NONLIFE#04",2012,3,449.130571649966,438.526440572002,2.86829795513088,46.3887413470771,19.924394799917,1.28176110880926,784529,37.9978821758005
"150","NONLIFE#04",2012,6,452.618958648136,441.56593888461,2.76023239068062,46.9298156306432,19.1265612439672,0.14527001829824,251180,-67.9833377733647
"151","NONLIFE#04",2012,9,439.551423347708,414.797004612158,2.85822355065567,47.9836164901286,19.4273445443154,1.67399149355073,436063,73.6057807150251
"152","NONLIFE#04",2012,12,435.523543011542,410.61475849462,2.84072803436028,47.9450380840503,19.0563758711458,0.117777229478622,556705,27.6661858492924
"153","NONLIFE#04",2013,3,438.525598423636,414.459864128006,2.883677609491,46.8712578975089,19.5321034662442,1.15512545145939,760484,36.6044853198732
"154","NONLIFE#04",2013,6,404.486674858412,379.370794589575,2.68820779817583,46.8247222476262,17.361650603182,1.74358689900716,188805,-75.1730476906812
"155","NONLIFE#04",2013,9,406.426733873097,380.879710226983,2.67797638358503,46.3649614037027,17.1523035188998,1.2737884938653,371969,97.012261327825
"156","NONLIFE#04",2013,12,373.022594487195,349.496539155364,2.59181621737085,46.5194764767717,16.067210091533,0.565537395108009,505230,35.8258349486113
"157","NONLIFE#04",2014,3,372.50733108384,348.983019911184,2.50199750239791,46.7533298899498,15.9355921471115,0.826072627005938,242504,-52.0012667497971
"158","NONLIFE#04",2014,6,380.729553816899,358.772893343288,2.50111289349538,45.5834999407555,17.0507860174581,1.040207890631,480085,97.9699303929007
"159","NONLIFE#04",2014,9,380.153208539936,358.211198753621,2.48336220982502,44.2428075956335,17.164102955951,0.295051429872547,701496,46.1191247383276
"160","NONLIFE#04",2014,12,375.114709609917,353.46655010167,2.54237401029492,42.763340123176,16.3962951230783,1.43044288796451,796615,13.559450089523
"161","NONLIFE#04",2015,3,399.635856094044,378.13990303231,2.57208816986306,42.1515774027967,17.3267546876544,3.26833991302252,293695,-63.1321278158207
"162","NONLIFE#04",2015,6,380.093496812761,357.786910074545,2.51361091488069,41.0832622835716,16.2787768688982,1.02667279947197,532654,81.3629786002486
"163","NONLIFE#04",2015,9,402.279575112528,379.114749921413,2.24676658845306,39.4946803586012,16.5102772351727,1.32188290410404,709719,33.2420295351204
"164","NONLIFE#04",2015,12,350.378116106025,329.237184103144,2.56750741230542,38.7666149826003,15.8588967037737,0.747265718376774,782714,10.2850564800999
"165","NONLIFE#04",2016,3,363.361313270079,342.012290864419,2.56460420020242,37.1737286712032,16.2631108344652,2.65515844410758,284287,-63.6793260373521
"166","NONLIFE#04",2016,6,373.566641563039,352.390128783832,2.50826414085763,36.4968996344906,17.0750256085647,0.350685251302045,515634,81.3779736674558
"167","NONLIFE#04",2016,9,403.426386074736,380.836308706399,2.54977875806431,36.6496899129305,17.6442985573863,-0.43558996661416,755586,46.5353332014568
"168","NONLIFE#04",2016,12,333.305869245796,312.491605582833,2.91949595490369,36.8484684207313,16.0254828413529,0.590922788067033,840911,11.292559682154
"169","NONLIFE#04",2017,3,344.064805376874,322.903770007452,3.03995895688848,38.2881915208056,16.3380950737189,2.17965140970593,502998,-40.1841574197507
"170","NONLIFE#04",2017,6,359.148166392064,337.783930381216,3.13220003619916,38.3690769298987,16.9549324196548,0.302626347458533,779786,55.0276541855037
"171","NONLIFE#04",2017,9,360.841909967281,339.638130816128,3.15974365375467,37.3899113486177,17.0075007507874,1.66516773091105,1004419,28.8070060247299
"172","NONLIFE#04",2017,12,324.539999861652,302.977165664797,3.04848367458701,36.8265038630331,15.7866317398424,-1.27897718979312,1042872,3.82838237827042
"173","NONLIFE#04",2018,3,321.612031976228,299.12710694049,3.15248067032779,34.6764385718066,15.0017068314746,2.09259808115409,301116,-71.1262743654063
"174","NONLIFE#04",2018,6,320.084450491464,296.863467048403,3.25760195338975,35.4014967829591,15.0767089340526,-0.496287335380043,665632,121.055008700966
"175","NONLIFE#04",2018,9,337.68622656975,313.383462961499,3.09273521632365,35.551920814361,15.4802951485629,-0.0174876759297662,902735,35.620733378203
"176","NONLIFE#04",2018,12,334.082583303578,310.140949504153,2.9271485001617,33.323381217117,15.5606649595179,-0.206712692516637,1057057,17.0949392678915
"177","NONLIFE#04",2019,3,349.738650253359,325.767389363787,3.07891784189008,33.1327858886106,15.8193069171517,0.55414384532774,230825,-78.1634292190487
"178","NONLIFE#04",2019,6,352.775881587576,329.182690371558,3.32725056645614,30.3682580443289,16.5159781049422,-0.704930114743754,426084,84.59179031734
"179","NONLIFE#04",2019,9,361.584786191889,337.807091088269,3.35299242116625,29.4860122087017,16.9969903635565,-0.116791345929498,585864,37.4996479567409
"180","NONLIFE#04",2019,12,307.306890297134,290.506927172554,3.53295769341598,28.3947380402427,16.8260107941256,0.911111298258797,609233,3.9888096896208
"181","NONLIFE#04",2020,3,296.692442801105,279.576456973567,3.60256441440865,26.2470066969361,15.9904642252828,-0.483342495200724,164049,-73.0728637483524
"182","NONLIFE#04",2020,6,318.572078890021,300.462108740919,3.57592519664903,25.9983523397081,16.7902976663503,-2.08188185029191,433366,164.168632542716
"183","NONLIFE#04",2020,9,319.312454724944,300.956306973235,3.69740705252471,24.9533635124406,17.2438220406971,2.71377922081141,628930,45.126751983312
"184","NONLIFE#04",2020,12,300.813702722018,286.75281312329,3.89623713175733,24.258242717915,17.7034314641525,1.23240263328007,766834,21.9267645047939
"185","NONLIFE#04",2021,3,286.616666085278,271.797489194272,4.06005870264515,24.9954015902809,16.9698755100791,1.99192677699883,431455,-43.7355411992687
"186","NONLIFE#04",2021,6,322.381373861232,305.091613136387,4.16542781941614,23.9790672889892,17.0816105407282,-0.87968749236253,744084,72.4592367686085
"187","NONLIFE#04",2021,9,314.73491370919,296.994243836002,4.17973644957749,23.7885570848345,16.5917837768967,0.26215537299519,1022233,37.3813977991732
